id,name,rating,userRatingCount,formattedAddress,latitude,longitude,phone,businessStatus,primaryType,takeout,delivery,dineIn,curbsidePickup,reservable,servesLunch,servesDinner,servesBeer,servesWine,liveMusic,servesCocktails,goodForChildren,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,freeParkingLot,freeStreetParking,wheelchairAccessibleEntrance,wheelchairAccessibleRestroom,wheelchairAccessibleSeating,priceStartUSD,priceEndUSD,googleMapsUri
ChIJLXr8xJ7PD4gRtFOI87AjY34,Savoro restaurant,,,"2717 W Peterson Ave, Chicago, IL 60659, USA",41.990147799999995,-87.6977272,(630) 777-1931,CLOSED_TEMPORARILY,meal_takeaway,True,True,True,True,False,True,True,False,,False,False,True,True,True,False,True,False,False,,,,,,https://maps.google.com/?cid=9107162114380288948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlXrFRtwsDogRXt2LK8-emZ0,Morgan Street Cafe,4.1,242.0,"111 S Morgan St, Chicago, IL 60607, USA",41.8793577,-87.65156189999999,(312) 850-0234,OPERATIONAL,cafe,True,True,True,,False,True,False,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=11356282548017421662&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlxSghsfOD4gRmplXn2qG7YQ,King Pho,4.4,770.0,"5414 W Devon Ave, Chicago, IL 60646, USA",41.997567,-87.76445299999999,(708) 320-2489,OPERATIONAL,vietnamese_restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=9578459774984886682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLXthw0jJD4gR9aoGvQRM8HU,The Garage Bar & Sandwiches,4.5,781.0,"6154 N Milwaukee Ave, Chicago, IL 60646, USA",41.993431099999995,-87.7844772,(773) 647-1386,OPERATIONAL,restaurant,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,20,30,https://maps.google.com/?cid=8498376080083036917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLxU63rZJDogRvEPvM7oSUdg,Mangia Mangia,4.3,669.0,"5555 S Brainard Ave Ste 400, Countryside, IL 60525, USA",41.787872199999995,-87.8763019,(708) 352-3631,OPERATIONAL,italian_restaurant,True,True,True,False,True,True,True,True,True,False,,True,True,True,False,True,True,True,True,True,True,20,30,https://maps.google.com/?cid=15587260376250532796&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLXUZ7DPOD4gRSrstCy1WhGU,LongHorn Steakhouse,4.4,2668.0,"3300 W Touhy Ave, Skokie, IL 60076, USA",42.0123056,-87.7121585,(847) 674-1673,OPERATIONAL,steak_house,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=7315066446217591626&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLXvShyPSD4gRlXmT51Nyfs0,Dunkin',3.9,338.0,"1743 W Lawrence Ave, Chicago, IL 60640, USA",41.9686782,-87.6729964,(773) 334-0554,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,True,True,1,10,https://maps.google.com/?cid=14807398329533823381&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlXvU5s3LD4gRpix3FVshC14,Nami Sushi,4.5,527.0,"7344 W Lawrence Ave, Harwood Heights, IL 60706, USA",41.96749500000001,-87.811506,(708) 867-8816,OPERATIONAL,sushi_restaurant,True,True,True,,True,True,True,,True,False,,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=6776546739394915494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLxwOoQY7DogR4FeVpf24A2A,Vytal Nutrition Smoothie Bar,4.9,131.0,"4703 W 95th St, Oak Lawn, IL 60453, USA",41.719822,-87.7386937,(708) 529-6111,OPERATIONAL,consultant,True,True,True,,,,,,,,,True,True,True,False,True,True,True,True,False,False,,,https://maps.google.com/?cid=6918576852115478496&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlxXSHrTRD4gR_8QQRCkkeC0,El Famous Burrito,4.5,801.0,"7047 N Clark St, Chicago, IL 60626, USA",42.0104003,-87.6741248,(773) 465-0377,OPERATIONAL,mexican_restaurant,True,True,True,,False,True,True,,,False,,True,True,True,False,True,,True,True,True,True,10,20,https://maps.google.com/?cid=3276408488566244607&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLxzB8_XTD4gRkcngO9oXOsM,Mama Delia,4.0,381.0,"1721 W Division St Ground Floor, Chicago, IL 60622, USA",41.9030013,-87.6708347,(312) 487-1236,OPERATIONAL,spanish_restaurant,True,True,True,False,True,,True,True,True,False,True,False,True,True,False,True,,,,True,True,50,100,https://maps.google.com/?cid=14067582612120062353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLxzZrCLJD4gRE2axKqwPhbY,Play Book Ultra Sports Bar,4.3,1320.0,"6913 N Milwaukee Ave, Niles, IL 60714, USA",42.0073985,-87.7966909,(847) 588-7529,OPERATIONAL,bar,True,True,True,,True,,,True,True,True,True,False,True,True,False,True,True,True,True,True,,,,https://maps.google.com/?cid=13151935518930462227&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJly3aW6vTD4gRPwxsrgyANRc,Bittersweet Pastry Shop & Cafe,4.4,474.0,"1114 W Belmont Ave, Chicago, IL 60657, USA",41.9401303,-87.6572983,(773) 929-1100,OPERATIONAL,bakery,True,True,True,,,True,,,,,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=1672383628592286783&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLy48c9HSD4gRLrpihKmHjRs,Kin Sushi & Thai Cuisine,4.5,324.0,"1132 N Milwaukee Ave, Chicago, IL 60642, USA",41.902169799999996,-87.6650743,(773) 772-2722,OPERATIONAL,asian_restaurant,True,True,True,,True,True,True,,True,False,,True,True,True,False,True,,True,True,True,True,10,20,https://maps.google.com/?cid=1985392172880542254&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJly82UvPLD4gRddwyt2pwfEo,Gringo & Blondie Taqueria,4.5,467.0,"7514 W North Ave, Elmwood Park, IL 60707, USA",41.9089101,-87.8140409,(708) 716-3390,OPERATIONAL,mexican_restaurant,True,True,True,,,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=5367288459561196661&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLya6VUrQD4gREaUs7qQnyZE,Burger King,3.5,614.0,"7523 N Clark St, Chicago, IL 60626, USA",42.0184772,-87.6756989,(872) 208-5894,OPERATIONAL,restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,True,True,10,20,https://maps.google.com/?cid=10504971195142415633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYAHc385DogRp1rB9qOJmWQ,7-Eleven,3.5,32.0,"10658 S Ridgeland Ave, Chicago Ridge, IL 60415, USA",41.6980071,-87.7795797,(708) 636-1711,OPERATIONAL,convenience_store,,True,,False,,,,,,,,,True,True,False,True,True,True,True,,,,,https://maps.google.com/?cid=7248976412542065319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLydGJzfZEYgRy9LLP1zqgOA,Viany's Pizzeria,4.2,50.0,"10063 S Ewing Ave, Chicago, IL 60617, USA",41.7121249,-87.5349471,(773) 375-7539,CLOSED_TEMPORARILY,pizza_restaurant,True,True,True,True,,True,True,,,False,,True,True,True,False,,True,,,,,10,20,https://maps.google.com/?cid=16177187543443034827&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYE4vyzTD4gR3D7Sg_-jXJA,Silver Seafood Restaurant,4.3,217.0,"4829 N Broadway, Chicago, IL 60640, USA",41.9699673,-87.65948519999999,(773) 784-0668,OPERATIONAL,seafood_restaurant,True,True,True,,True,True,True,True,,False,,True,True,True,False,,True,,,True,True,20,30,https://maps.google.com/?cid=10402369557142585052&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlyevZuK1D4gROVjDB0mdRxE,Fogo de Chão Brazilian Steakhouse,4.7,21560.0,"5460 Park Pl, Rosemont, IL 60018, USA",41.977289299999995,-87.8683511,(847) 678-7200,OPERATIONAL,brazilian_restaurant,True,True,True,,True,True,True,True,True,False,True,False,True,True,False,True,,,True,True,True,50,100,https://maps.google.com/?cid=1245136758979647545&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYJ7PlA3DogRXlp-0LebH5c,Frank's Chicago Shrimp House,4.6,409.0,"6539 W 79th St, Burbank, IL 60459, USA",41.747998599999995,-87.7845766,(708) 233-9844,OPERATIONAL,seafood_restaurant,True,False,True,,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,,False,10,20,https://maps.google.com/?cid=10889593637784410718&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLyjIWKjND4gRYZfM2t5uRHg,McDonald's,3.7,1638.0,"4038 W Belmont Ave, Chicago, IL 60641, USA",41.93928940000001,-87.72828160000002,(773) 282-1960,OPERATIONAL,fast_food_restaurant,True,True,True,True,,True,True,,,,,,,True,False,True,True,True,True,,,1,10,https://maps.google.com/?cid=8666173486400313185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYM7Kj3TD4gRQXGnGvAh6Kw,Trattoria Gianni,4.4,378.0,"1711 N Halsted St, Chicago, IL 60614, USA",41.9131,-87.6481,(312) 266-1976,OPERATIONAL,italian_restaurant,True,True,True,,True,True,True,True,True,False,True,True,True,True,False,,,,True,True,True,30,50,https://maps.google.com/?cid=12459245684243525953&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYn9tSu0D4gR7qB1KfJKn7Q,Green Market,3.8,51.0,"10000 W O'Hare Ave, Chicago, IL 60666, USA",41.9771065,-87.89788159999999,,OPERATIONAL,sandwich_shop,True,,,False,False,True,True,,,False,,True,True,True,False,True,,,True,True,,10,20,https://maps.google.com/?cid=13015203852062138606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYnr57XTD4gRoY-AEJ4-ecI,Halal Pita Grill,4.2,32.0,"1234 N Halsted St unit D, Chicago, IL 60642, USA",41.9044507,-87.6484356,(773) 699-8615,OPERATIONAL,restaurant,True,True,True,True,True,True,True,,,False,,True,True,True,False,,True,,,,,10,20,https://maps.google.com/?cid=14013300564142624673&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLyoHvaTSD4gRFJsbdNtUJ2I,Tip Top Food & Liquors,4.7,29.0,"2700 W North Ave, Chicago, IL 60647, USA",41.91039260000001,-87.6947154,(773) 772-5353,OPERATIONAL,liquor_store,,False,,,,,,,,,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=7072715041331190548&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYp_ckU1DogRP_v-H3G6Nts,Dulce Mami Café,4.1,168.0,"1 Riverside Rd, Riverside, IL 60546, USA",41.8272635,-87.8190389,(708) 777-1233,OPERATIONAL,restaurant,True,True,True,,,True,,False,False,False,False,True,True,True,False,True,,True,True,True,True,10,20,https://maps.google.com/?cid=15796017738079468351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlyS4iKUtDogRC5kftAJDq8s,Penelopes Vegan Taqueria Pilsen,4.6,59.0,"1165 W 18th St, Chicago, IL 60608, USA",41.8577991,-87.6557211,(872) 342-3851,OPERATIONAL,vegan_restaurant,True,True,True,False,,True,True,True,,False,,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=14675897489607858443&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYSBrS8sDogRAVGlPNjCK-s,Vienna Beef Factory Store,4.5,1051.0,"3847 S Morgan St, Chicago, IL 60609, USA",41.8243146,-87.65054110000001,(773) 435-2298,OPERATIONAL,fast_food_restaurant,True,True,True,,,True,True,False,False,,,True,True,True,False,True,True,True,True,,,10,20,https://maps.google.com/?cid=16945852256897814785&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYuawcUtDogRQtB-Nzgmo8o,Nicky's Carry Outs,4.7,568.0,"3501 S Western Blvd, Chicago, IL 60609, USA",41.830174,-87.6841906,(773) 847-6391,OPERATIONAL,fast_food_restaurant,True,,True,False,,True,True,False,False,,,True,True,True,False,True,True,True,True,,,10,20,https://maps.google.com/?cid=14601556439756361794&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLywHEjTQD4gRJZ3KdQkEZLM,Howard Street Soul,4.3,84.0,"2043 W Howard St, Chicago, IL 60645, USA",42.0193587,-87.6820798,(773) 960-3585,OPERATIONAL,american_restaurant,True,False,True,False,True,True,True,True,True,,True,True,True,True,False,True,,,True,True,,10,20,https://maps.google.com/?cid=12926461269137595685&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlyYnpUHOD4gRtqvYlMgTlFc,Bunny Hutch,4.2,21.0,"6438 N Lincoln Ave, Lincolnwood, IL 60712, USA",41.9981131,-87.7205513,(847) 679-9464,CLOSED_TEMPORARILY,restaurant,,False,True,,,True,True,False,False,False,False,True,,,,,,,True,,,1,10,https://maps.google.com/?cid=6310690730064522166&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYzhGO0vDogRpSM54c9PxKY,Carnitas El Flaco,5.0,1.0,"Richmond &, W 53rd St, Chicago, IL 60632, USA",41.7972823,-87.6975392,(773) 996-7722,OPERATIONAL,restaurant,True,,True,,,True,,,,,,,,,,,,,,,,,,https://maps.google.com/?cid=12016817459986768805&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlYZnZCotDogR9vsKRsBiqTc,Little Caesars Pizza,,,"3924 S Archer Ave, Chicago, IL 60632, USA",41.8224046,-87.6914321,(800) 722-3727,CLOSED_TEMPORARILY,pizza_restaurant,True,True,,,False,True,True,False,False,False,False,,True,True,False,,,,,,,,,https://maps.google.com/?cid=4010845521098505206&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlyZX0o3SD4gR0qfj9ikcaM0,Subway,3.5,122.0,"2579 N Elston Ave, Chicago, IL 60647, USA",41.9289293,-87.6815118,(773) 904-8346,OPERATIONAL,sandwich_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=14801111141914486738&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLYZyJWwpDogRkhMxygzEGmo,Nathan's Chicago Style,3.9,336.0,"1372 E 53rd St, Chicago, IL 60615, USA",41.7996366,-87.5921364,(773) 288-5353,OPERATIONAL,american_restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,,True,False,,True,10,20,https://maps.google.com/?cid=7645638876625703826&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlY_86zfTD4gREgRyMlIuJfI,TE'AMO Boba & Desserts - Water Tower Place,4.8,527.0,"835 Michigan Ave Floor 2 Suite 3040, Chicago, IL 60611, USA",41.8980716,-87.6228029,(872) 221-3098,OPERATIONAL,restaurant,True,True,True,,,,,False,False,False,False,True,True,True,False,True,,,,,,1,10,https://maps.google.com/?cid=17448403261885383698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLz2nblUrDogRJ-QEnYcxbgU,McDonald's,3.7,970.0,"645 N McClurg Ct, Chicago, IL 60611, USA",41.893979,-87.617628,(312) 944-5665,OPERATIONAL,fast_food_restaurant,True,True,True,True,,True,True,,,,,,,True,False,True,,,True,True,True,1,10,https://maps.google.com/?cid=391304676152501287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLZ2WbDwpDogR2A7JbXKusW8,Bronzeville Winery,4.5,558.0,"4420 S Cottage Grove Ave, Chicago, IL 60653, USA",41.8142125,-87.6069522,(872) 244-7065,OPERATIONAL,restaurant,True,False,True,,True,True,True,True,True,True,True,False,True,True,False,True,,True,True,True,True,50,100,https://maps.google.com/?cid=8048405815579184856&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZ6Vr2wvDogRzYbg4-WjDkY,Mr J Fish & Chicken,4.2,650.0,"7601 S Halsted St, Chicago, IL 60620, USA",41.7558961,-87.64386870000001,(773) 846-8455,OPERATIONAL,seafood_restaurant,True,,,,False,True,True,False,False,False,False,False,,True,False,,True,True,,,False,10,20,https://maps.google.com/?cid=5048152440094885581&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZAeyKzRD4gRooWEUAQjcBg,Taquería Mondragón,3.6,13.0,"2212 W Devon Ave, Chicago, IL 60659, USA",41.9980285,-87.6858604,(773) 973-1300,OPERATIONAL,mexican_restaurant,True,True,True,False,,,,False,False,,False,,,,,,,,,,,10,20,https://maps.google.com/?cid=1760945955739567522&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzd4wjM7DogRP47pWnQv9jQ,Beggars Pizza - Merrionette Park (Original),4.2,385.0,"3277 W 115th St, Merrionette Park, IL 60803, USA",41.683909799999995,-87.7010428,(708) 385-1234,OPERATIONAL,pizza_restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=3816289911031041599&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzejW546DogRD21UO9w-7Ro,Dunkin',3.9,294.0,"3977 W Columbus Ave, Chicago, IL 60652, USA",41.7359736,-87.720567,(773) 581-6530,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,1,10,https://maps.google.com/?cid=1940276130075667727&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZgEvinRD4gRiVAci0pwvB8,Indie Sushi Thai,4.5,624.0,"5951 N Broadway, Chicago, IL 60660, USA",41.9905529,-87.6600893,(773) 561-5577,OPERATIONAL,sushi_restaurant,True,True,True,,True,True,True,True,True,False,True,,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=2286826176261148809&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLZh97X3MD4gRSscPyRDxDdI,Tacos El Tio,3.7,1158.0,"5737 W Belmont Ave, Chicago, IL 60634, USA",41.9381784,-87.7703073,(773) 887-5456,OPERATIONAL,mexican_restaurant,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=15136018977057130314&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzL6-0InDogRDt7bm2uX1gU,Jimmy John's,3.7,6.0,"11207 S Corliss Ave, Chicago, IL 60628, USA",41.6910995,-87.6001927,(773) 840-3796,OPERATIONAL,sandwich_shop,,,,,,,,,,,,,,,,,,,,,,10,20,https://maps.google.com/?cid=420690103637892622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZLFZFTTD4gRDo1I1XKfGM4,Torali,4.5,226.0,"160 E Pearson St, Chicago, IL 60611, USA",41.898055,-87.622907,(312) 573-5160,OPERATIONAL,restaurant,,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,,,https://maps.google.com/?cid=14850795086807600398&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzLnbwAzDogRae5HB06dxYI,Tacos,,,"2500 S Troy St, Chicago, IL 60623, USA",41.8462351,-87.7042544,,OPERATIONAL,mexican_restaurant,True,,True,,,,,,,,,True,,,,,,,,,,,,https://maps.google.com/?cid=9423110753797795433&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLZOmRtcxDogR9ikdQWXHGkY,Las 3 Islas De Nayarit,3.8,29.0,"3118 W 59th St, Chicago, IL 60629, USA",41.7864544,-87.70172740000001,(773) 778-1753,OPERATIONAL,mexican_restaurant,True,,True,,,True,True,True,,,True,True,True,True,False,,,,True,True,,,,https://maps.google.com/?cid=5051569169747487222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZTh7mE8DogRrrmlU1tjz_M,Jimmy John's,4.0,152.0,"13559 S Cicero Ave, Crestwood, IL 60418, USA",41.6461421,-87.7370773,(708) 489-6666,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=17568369915292137902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLZti0OLSD4gRR-5qInxh65I,Starbucks,4.0,173.0,"1245 W Fullerton Ave, Chicago, IL 60614, USA",41.92505,-87.66033999999999,(773) 327-9761,OPERATIONAL,coffee_shop,True,True,True,,False,True,False,False,False,False,False,True,True,True,False,True,,,True,True,True,1,10,https://maps.google.com/?cid=10586662534845754951&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzW81qXTD4gR1ZnmovMNQ8w,Soul Prime,4.3,598.0,"1969 N Halsted St, Chicago, IL 60614, USA",41.917921199999995,-87.64823539999999,(312) 526-3049,OPERATIONAL,american_restaurant,True,True,True,False,True,True,True,False,False,False,False,,True,True,False,True,,,True,True,True,50,100,https://maps.google.com/?cid=14718623347238148565&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZw8wYIoDogRckLVjSaMdJg,Grand Chinese Kitchen,4.2,358.0,"1511 E 87th St, Chicago, IL 60619, USA",41.7365406,-87.58754870000001,(773) 768-8282,OPERATIONAL,chinese_restaurant,True,True,,False,False,True,True,False,False,False,False,,True,True,False,True,True,True,,,,10,20,https://maps.google.com/?cid=10985559488279691890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJLzy5vlMrDogR1EZU12Hh8qk,Cite,3.5,861.0,"Lake Point Tower, 505 N Lake Shore Dr 70th Floor, Chicago, IL 60611, USA",41.8915839,-87.61269829999999,(312) 644-4050,CLOSED_TEMPORARILY,american_restaurant,True,True,True,False,True,,True,True,True,True,True,False,,True,False,,,,True,,,100,,https://maps.google.com/?cid=12246098147114501844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlZyFa7vSD4gRkEAv5kySa5Q,Bon Bon Sandwiches,4.0,466.0,"2333 W North Ave, Chicago, IL 60647, USA",41.9101739,-87.6861926,(773) 278-5800,OPERATIONAL,vietnamese_restaurant,True,True,True,,True,True,True,False,False,False,False,True,,True,False,True,,True,False,,,10,20,https://maps.google.com/?cid=10694802599098400912&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJlzyJzp_MD4gRw8LSaScnq_g,El Ranchito on Grand,3.1,726.0,"5959 W Grand Ave, Chicago, IL 60639, USA",41.9203873,-87.7754269,(773) 745-8010,OPERATIONAL,mexican_restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=17918458592656278211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJl_7yjajLD4gRq0uLZGuLRUM,Dunkin',4.2,154.0,"3359 N Harlem Ave, Chicago, IL 60634, USA",41.941505299999996,-87.80640100000001,(773) 481-0385,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,,,True,,True,1,10,https://maps.google.com/?cid=4847433867298818987&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJl_EmdABLDogR0S5-Q4YHJJA,TasteFULL,4.8,38.0,"1929 S Mannheim Rd, Westchester, IL 60154, USA",41.8512584,-87.88153609999999,(708) 240-9771,OPERATIONAL,american_restaurant,True,True,True,True,True,True,True,True,,False,True,True,True,True,False,,True,True,,,,10,20,https://maps.google.com/?cid=10386434913862561489&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
